iter	MultiClass
924	0.005413501257
925	0.005407595
926	0.005401973822
927	0.005396852312
928	0.005386895805
929	0.005379610777
930	0.005374255652
931	0.005366552033
932	0.005359056004
933	0.005350397789
934	0.005345044317
935	0.005338573187
936	0.005333748834
937	0.005327593559
938	0.005322680003
939	0.005317134907
940	0.005312657342
941	0.005307479199
942	0.005300555365
943	0.005293089165
944	0.005286733513
945	0.005280316976
946	0.00527331576
947	0.005267348703
948	0.005262372373
949	0.005256587043
950	0.005251137158
951	0.005242804263
952	0.005231828977
953	0.00522531302
954	0.0052201719
955	0.005213303734
956	0.005208416809
957	0.00520352188
958	0.005199158319
959	0.00519230048
960	0.005186218409
961	0.005180009503
962	0.005173358821
963	0.00516763165
964	0.005162149447
965	0.005154880008
966	0.005149332851
967	0.005144115031
968	0.005136684301
969	0.00513070116
970	0.005122195053
971	0.005118804844
972	0.005113723746
973	0.005108439428
974	0.00510301922
975	0.00509970002
976	0.00509463925
977	0.005090249815
978	0.005085989815
979	0.005078735085
980	0.005072633238
981	0.005068457335
982	0.005062855283
983	0.005058057123
984	0.005053923697
985	0.005045925155
986	0.005041111256
987	0.00503516391
988	0.005030403302
989	0.005022081355
990	0.005012539006
991	0.005007665118
992	0.00500253005
993	0.004997777653
994	0.004993859023
995	0.004987520926
996	0.004982900588
997	0.00497798378
998	0.004967546266
999	0.004963290848

998	0.004734213176
999	0.004727778062
17
957156
7256

